Customer_ID,Edad,churn_estimado,retencion_estimado,CLTV_1_anio,CLTV_2_anios,CLTV_3_anios,CLTV_4_anios,CLTV_5_anios
66221,50,0,1,"11812,925306658879","22900,49555062818","33176,78016698996","42825,505417467066","51853,95547327064"
74065,55,0,1,"13314,747919100468","25811,923597554418","37394,671787341","48270,07657622459","58446,34820010852"
15885,32,0,1,"4009,579439252336","7772,956632234794","11260,964762316094","14535,964762316094","17600,42904803038"
73548,53,1,0,-0,-0,-0,-0,-0
23212,67,1,0,-0,-0,-0,-0,-0
70848,49,0,1,"9247,411653037383","17926,99978351984","25971,49609957675","33524,72546503477","40592,390085570485"
15368,32,1,0,0,0,0,0,0
28386,32,0,1,"3096,5280122846084","6002,918339604374","8696,645960047083","11225,871130386418","13592,503254061085"
98870,45,1,0,0,0,0,0,0
12151,49,1,0,-0,-0,-0,-0,-0
12183,30,"0,825636807822177","0,17436319217782303","336,0483798086719","391,044942094373","399,93265658314795","401,38770927887026","401,6251071352882"
70524,58,"0,7169813046676015","0,28301869533239854","620,4576524304392","785,276243106629","828,5098093258631","839,9984858390687","843,0409704187837"
57642,46,0,1,"10421,775518399532","20203,617452335937","29269,7148545209","37782,15745351899","45747,37159972435"
97473,49,0,1,"12927,20593603972","25060,636068989283","36306,254240991315","46865,117104779485","56745,19592732413"
6973,50,1,0,0,0,0,0,0
65520,31,1,0,0,0,0,0,0
27130,53,0,1,"9101,149970794393","17643,457399522464","25560,71794322165","32994,481659824705","39950,360566074705"
98178,41,0,1,"6298,62140405958","12210,485353483922","17689,773891974775","22834,449389947105","27648,39574876407"
32111,41,"0,5333950073675036","0,46660499263249644","1017,0462561375138","1462,4655378143466","1655,09296963184","1739,4849798050786","1776,3312873790176"
33375,44,0,1,"5010,47654463866","9713,292248817053","14071,99948683605","18164,526130166865","21993,961774997842"
5717,43,1,0,0,0,0,0,0
43919,49,1,0,-0,-0,-0,-0,-0
39258,46,0,1,"9784,551146320093","18968,296520497726","27480,06052583309","35472,02214916325","42950,2148109936"
84455,53,1,0,-0,-0,-0,-0,-0
86416,40,1,0,0,0,0,0,0
77833,47,0,1,"2642,887750073014","5123,492919001194","7422,590392641946","9581,284967129064","11601,206318970582"
43214,37,1,0,0,0,0,0,0
63371,55,0,1,"9784,551146320093","18968,296520497726","27480,06052583309","35472,02214916325","42950,2148109936"
3205,38,1,0,-0,-0,-0,-0,-0
92145,48,1,0,-0,-0,-0,-0,-0
48062,57,"0,35132207181375863","0,6486779281862414","1425,7273996373767","2293,7770035478948","2815,6603086173423","3133,520646584936","3326,4546258605583"
47653,66,0,1,"10557,355249707944","20466,45184373207","29650,492589412963","38273,67588497594","46342,511682967015"
87484,51,0,1,"11795,56074766355","22866,832677488113","33128,01153927673","42762,553524009556","51777,73209543813"
43765,30,1,0,-0,-0,-0,-0,-0
48909,58,0,1,"5900,224518107477","11438,154548260987","16570,87018596424","21390,13754044897","25899,59485071683"
22153,42,0,1,"4387,14953271028","8504,912690605019","12321,376105239164","15904,77305180405","19257,808766089765"
50904,34,1,0,0,0,0,0,0
58748,51,1,0,-0,-0,-0,-0,-0
44282,54,0,1,"10043,270845502337","19469,849621544006","28206,67873104604","36409,96102470062","44085,88945662026"
50165,38,0,1,"8613,775919976635","16698,63577469155","24191,92051808586","31227,60008631105","37810,98596800748"
51421,41,0,1,"6833,490617698598","13247,380934310442","19191,962203365318","24773,51560866112","29996,25486647362"
58043,49,1,0,-0,-0,-0,-0,-0
29480,77,1,0,0,0,0,0,0
21602,34,0,1,"3967,2897196261683","7690,973930152485","11142,193442347607","14382,651457614782","17414,79431475764"
54638,55,0,1,"3223,5981308411215","6249,2560255779645","9053,52431826089","11686,539585436463","14150,289585436463"
71048,50,1,0,0,0,0,0,0
20380,31,1,0,-0,-0,-0,-0,-0
63221,71,1,0,-0,-0,-0,-0,-0
17680,26,0,1,"8473,149094626167","16426,01710449459","23796,967942909225","30717,784378977925","37193,69118701364"
91910,33,0,1,"3622,696293625876","7022,946323608059","10174,397570908617","13133,393780206088","15902,168804620153"
8645,30,"0,7648679601740054","0,23513203982599462","422,30593565627544","515,5063672415292","535,8172815944448","540,3013796621659","541,287954815259"
21085,76,1,0,0,0,0,0,0
89949,35,0,1,"9741,925562207944","18885,662712701367","27360,345925353806","35317,49123189007","42763,10576872042"
50410,51,"0,3068310036079658","0,6931689963920342","1420,5105764847037","2344,703263338041","2938,450220760515","3324,8833418158224","3575,5270067371507"
19829,30,1,0,-0,-0,-0,-0,-0
3752,49,"0,9421915922374824","0,05780840776251761","109,98725172486868","115,95502457498901","116,2747690374633","116,29212416682805","116,2930629431406"
33729,25,1,0,0,0,0,0,0
99784,37,0,1,"5857,242947872554","11354,830627016092","16450,155793051566","21234,316063451286","25710,923173611023"
72821,42,0,1,"8712,784754672897","16890,573954234304","24469,988334315603","31586,537714086593","38245,59463372945"
13207,60,0,1,"8497,149715245327","16472,54462341419","23864,37405049752","30804,794046919276","37299,044186428204"
17129,29,0,1,"8546,579293224298","16568,368629847108","24003,19777110727","30983,99154496223","37516,02000478366"
70860,41,0,1,"10421,775518399532","20203,617452335937","29269,7148545209","37782,15745351899","45747,37159972435"
11246,60,0,1,"2841,822429906542","5509,146991310051","7981,301462854767","10302,484668961637","12474,448954675923"
95678,50,0,1,"8613,775919976635","16698,63577469155","24191,92051808586","31227,60008631105","37810,98596800748"
36207,60,0,1,"3297,663551401869","6392,838989998361","9261,53817699023","11955,04962737191","14475,406770229054"
74265,48,1,0,0,0,0,0,0
36946,28,1,0,0,0,0,0,0
16612,36,1,0,-0,-0,-0,-0,-0
92461,56,0,1,"8954,888288551401","17359,915015525086","25149,93978686655","32464,237854614643","39308,331046578925"
7512,41,1,0,-0,-0,-0,-0,-0
58359,33,0,1,"8763,383469626167","16988,664445503364","24612,095593877348","31769,973695022385","38467,702489665244"
26413,32,0,1,"3023,1308411214955","5860,630841121496","8490,508889901983","10959,783699062289","13270,319413348003"
98882,22,1,0,0,0,0,0,0
3556,39,0,1,"4170,794392523365","8085,487374979505","11713,73940749983","15120,418796812808","18308,09736824138"
36758,35,0,1,"6434,285101489486","12473,482521308566","18070,787446994542","23326,27222454702","28243,904409256844"
61576,47,0,1,"4219,626168224299","8180,152484013774","11850,884191330846","15297,44907682703","18522,44907682703"
5517,51,0,1,"2858,411214953271","5541,305951795377","8027,891317649035","10362,624142076516","12547,266999219373"
80699,47,1,0,0,0,0,0,0
12139,35,1,0,0,0,0,0,0
57654,51,0,1,"5748,327009254527","11143,686570572374","16144,263724964523","20839,46212183654","25232,8263360525"
76038,26,0,1,"6894,093622225467","13364,865706244109","19362,166662163825","24993,22023146249","30262,277499877666"
17172,45,"0,0027672097390496475","0,9972327902609504","2576,7283709102453","4988,544059227871","7217,699770479885","9304,931998667147","11252,580504865342"
34092,38,0,1,"4242,523364485981","8224,54090834563","11915,191314849697","15380,458490422216","18622,958490422214"
62832,29,0,1,"3914,018691588785","7587,702902115101","10992,58095089559","14189,527515781085","17180,956087209655"
339,30,0,1,"4577,957816435912","8874,812959932777","12857,264068539627","16596,512056010182","20095,379815714772"
92311,40,1,0,-0,-0,-0,-0,-0
84467,20,1,0,0,0,0,0,0
42675,42,1,0,0,0,0,0,0
86428,35,1,0,0,0,0,0,0
70377,46,"0,06706768963780263","0,9329323103621974","2333,8565997775813","4377,491113604318","6144,55846491582","7692,43762426568","9043,671259397699"
27118,35,0,1,"11905,766282126167","23080,476739911257","33437,5254568828","43162,082649153796","52261,48973620737"
6222,58,0,1,"4028,504672897196","7809,64502377439","11314,116568489837","14604,574583757012","17683,503155185583"
85172,52,1,0,0,0,0,0,0
32484,37,1,0,0,0,0,0,0
64088,42,0,1,"9966,635331483645","19321,28428296391","27991,446725799276","36132,133599606525","43749,49060295474"
84433,43,0,1,"11467,682169976635","22231,208417235408","32207,159573231344","41573,89233802142","50338,47799650356"
40526,58,0,1,"4503,971962616823","8731,384243318578","12649,473674212886","16328,290468106015","19770,611896677445"
94823,26,1,0,0,0,0,0,0
527,49,1,0,0,0,0,0,0
99950,77,0,1,"2526,3550945531542","4897,583121896904","7095,306659435015","9158,818072543316","11089,675180523227"
91606,31,1,0,0,0,0,0,0
52326,42,1,0,-0,-0,-0,-0,-0
31275,49,1,0,-0,-0,-0,-0,-0
1232,46,1,0,-0,-0,-0,-0,-0
93567,56,1,0,0,0,0,0,0
48404,47,1,0,0,0,0,0,0
78864,31,"0,4392183967610488","0,5607816032389512","1233,9291139270638","1883,4047973188394","2220,969006340591","2398,7085116440317","2491,9740035106597"
57504,21,1,0,-0,-0,-0,-0,-0
50882,31,0,1,"2557,5701847254672","4958,096586178319","7182,974714354132","9271,982422488674","11226,696777957424"
48921,51,0,1,"3129,6916070385514","6067,209168030877","8789,7864196823","11346,099411690886","13738,077997070352"
55543,54,1,0,0,0,0,0,0
54838,42,1,0,-0,-0,-0,-0,-0
87386,35,"0,608743173849585","0,391256826150415","926,3389588397853","1266,5205306322362","1389,8799881831192","1435,1977230682369","1451,7887543443192"
43053,50,"0,3080327136006136","0,6919672863993864","1668,3201935409504","2751,857568077546","3446,7685884988955","3898,2590484230846","4190,591750701318"
52877,42,1,0,0,0,0,0,0
66036,46,1,0,0,0,0,0,0
89961,40,0,1,"2705,373831775701","5244,628217740614","7598,083502293459","9807,81632672094","11875,49489814951"
13041,74,0,1,"2827,9906085718458","5482,332671003315","7942,454582525165","10252,340041434993","12413,73286370062"
21624,51,1,0,0,0,0,0,0
68548,48,1,0,-0,-0,-0,-0,-0
24290,30,1,0,-0,-0,-0,-0,-0
82020,41,"0,9519491690830608","0,04805083091693918","102,42955089376463","107,0491585982005","107,25489244139371","107,26417441772897","107,26459175254672"
90666,37,0,1,"4146,757122289355","8038,888807245153","11646,230368911502","15033,27626268983","18202,58349186812"
11785,29,0,1,"11281,90621349299","21871,063799841675","31685,40497743314","40900,397075477034","49522,99682436096"
114,46,"0,4066089741085199","0,5933910258914801","1472,8852711703435","2293,215696807042","2744,3746013891177","2995,7393217196077","3135,30819010781"
74277,47,1,0,-0,-0,-0,-0,-0
11268,41,1,0,0,0,0,0,0
65694,38,0,1,"7356,4767997955605","14261,240111884377","20660,776840161816","26669,50216518567","32291,95229074371"
94434,35,0,1,"8952,289902161216","17354,877792786217","25142,642179219143","32454,81790083174","39296,92518319781"
56564,55,0,1,"8835,878176109813","17129,202429125166","24815,698078261343","32032,78941294646","38785,9248761161"
31425,32,0,1,"10421,775518399532","20203,617452335937","29269,7148545209","37782,15745351899","45747,37159972435"
75499,34,0,1,"3765,654205607477","7300,08403016888","10575,897038298963","13651,660397077589","16529,696111363304"
9273,35,0,1,"6664,520358742212","12919,815783175693","18717,406664357943","24160,94619401761","29254,54389677059"
7312,29,0,1,"3449,565452504381","6687,315482486563","9688,156973689562","12505,740969246575","15142,194565089208"
15895,30,1,0,0,0,0,0,0
32130,41,0,1,"4301,149457414574","8338,19324639141","12079,843587394333","15592,996197648985","18880,303282958695"
74982,34,1,0,0,0,0,0,0
72282,36,0,1,"3353,9719626168226","6501,998278406297","9419,681205235565","12159,185022029458","14722,577879172315"
6056,44,0,1,"5804,270863755841","11252,139130614394","16301,382890141833","21042,275885728664","25478,39718874206"
84633,53,1,0,0,0,0,0,0
54470,33,1,0,-0,-0,-0,-0,-0
19644,54,"0,7243092605505534","0,27569073944944655","587,3887507101642","739,382850499201","778,2201163281306","788,2733237155535","790,8667271397002"
30874,57,0,1,"4968,584121276285","9632,079743877712","13954,34397945952","18012,65314721954","21810,071011337845"
52509,31,1,0,0,0,0,0,0
28913,46,0,1,"2558,878504672897","4960,63289063781","7186,649150800412","9276,725486678273","11232,43977239256"
53765,38,1,0,0,0,0,0,0
74794,29,0,1,"4863,593677271192","9428,545637516962","13659,476722622796","17632,03033688247","21349,20550451117"
7500,36,1,0,0,0,0,0,0
59648,37,1,0,0,0,0,0,0
53026,48,0,1,"8483,009637850468","16445,13271899082","23824,661428340412","30753,531895897664","37236,97497625481"
6244,40,1,0,-0,-0,-0,-0,-0
5505,54,0,1,"10043,270845502337","19469,849621544006","28206,67873104604","36409,96102470062","44085,88945662026"
60904,31,1,0,-0,-0,-0,-0,-0
4988,30,1,0,0,0,0,0,0
38065,49,"0,7170222526850094","0,2829777473149906","601,5260619326599","761,2925393484046","803,194822257459","814,3281190198257","817,276063706815"
33904,29,"0,6296588750924652","0,3703411249075348","1018,0054519946603","1371,865043355595","1493,3248688850902","1535,5594712925172","1550,1951750903181"
64947,53,"0,8609552000665346","0,1390447999334654","227,929513161961","257,67590132467564","261,50934187227216","262,0098110081628","262,07492514847945"
1066,39,1,0,-0,-0,-0,-0,-0
91772,52,1,0,-0,-0,-0,-0,-0
77306,63,0,1,"8193,206045560748","15883,32049183268","23010,74363715788","29702,90430032582","35964,85463514725"
1771,35,1,0,-0,-0,-0,-0,-0
33373,26,1,0,-0,-0,-0,-0,-0
87662,34,0,1,"4710,009252245181","9130,807410054256","13228,13253192608","17075,239325744664","20675,032111389195"
86440,41,1,0,0,0,0,0,0
85701,47,0,1,"3257,4766355140187","6314,932775864896","9148,67261326327","11809,359636164034","14299,00249330689"
92323,33,1,0,0,0,0,0,0
36590,77,1,0,-0,-0,-0,-0,-0
37812,36,0,1,"9446,186842873833","18312,344669079976","26529,759239710056","34245,34696633219","41464,93262481433"
21975,47,0,1,"10043,270845502337","19469,849621544006","28206,67873104604","36409,96102470062","44085,88945662026"
35851,60,0,1,"10187,729081483645","19749,895850946366","28612,391881180105","36933,66677979652","44720,00257778759"
36624,33,"0,2732580681026491","0,7267419318973509","1488,6323637719802","2504,054441954304","3188,0079177103744","3654,710921120768","3972,0796078637704"
13314,41,"0,760195897092963","0,23980410290703702","428,928858961993","525,4718618135037","546,9292645268891","551,7606042569121","552,8446995195081"
90127,40,0,1,"6930,62635760441","13435,68793886469","19464,769404422997","25125,66268887851","30422,641405047594"
27341,53,1,0,0,0,0,0,0
29302,51,1,0,-0,-0,-0,-0,-0
58003,38,0,1,"10041,495692172897","19466,408315528162","28201,69318595499","36403,525545210716","44078,097252800006"
40324,34,0,1,"5016,29277404595","9724,567570738203","14088,334455477363","18185,611759469095","22019,492665347072"
19463,75,0,1,"3832,0093457943926","7428,719872110183","10762,256457476036","13892,218289537104","16820,968289537104"
28046,31,1,0,0,0,0,0,0
88213,47,0,1,"4172,429906542056","8088,657976717495","11718,332773465463","15126,348040641034","18315,276612069607"
26085,35,1,0,-0,-0,-0,-0,-0
13580,40,0,1,"9702,55183995327","18809,33295289187","27249,764228298372","35174,74931894723","42590,271082340085"
21424,30,0,1,"5754,96746312792","11156,559731151496","16162,913540539199","20863,535819582616","25261,975237830382"
18207,42,0,1,"3580,373831775701","6940,900147565175","10055,53429390664","12979,961774822668","15716,39034625124"
94600,53,0,1,"3429,4392523364486","6648,298901459256","9631,632234792589","12432,777272960528","15053,848701531957"
62476,47,0,1,"4402,74277446426","8535,141694356153","12365,169961573029","15961,303372776661","19326,256778974344"
18946,51,1,0,-0,-0,-0,-0,-0
40358,39,1,0,0,0,0,0,0
64437,53,0,1,"9638,943852219627","18686,022731057346","27071,1202285167","34944,150703230436","42311,05779028401"
20168,44,0,1,"10043,270845502337","19469,849621544006","28206,67873104604","36409,96102470062","44085,88945662026"
69265,29,1,0,0,0,0,0,0
98005,47,1,0,0,0,0,0,0
40875,31,0,1,"3145,3271028037384","6097,520085259879","8833,698947048497","11402,782916514147","13806,711487942717"
23091,69,"0,8049603170529203","0,19503968294707974","343,87136624267845","406,82168343900275","418,2011170117049","420,2850197390704","420,6653349409859"
98338,40,0,1,"8235,27124707944","15964,867943899617","23128,884394611","29855,403657492676","36149,50382490339"
70487,38,0,1,"10638,392596378504","20623,55055964605","29878,087208528163","38567,4613139671","46698,2327983421"
7851,46,0,1,"2742,7570093457944","5317,099114608953","7703,07472436505","9943,34189993757","12039,59189993757"
16434,44,1,0,0,0,0,0,0
14473,35,1,0,-0,-0,-0,-0,-0
42131,45,0,1,"2860,869049357477","5546,070700947389","8034,794182908771","10371,534551467932","12558,055896334003"
97112,53,0,1,"4725,3036071206925","9160,456992751519","13271,086959921551","17130,68608940181","20742,168131986913"
80138,31,0,1,"9659,925343165887","18726,697375786505","27130,047064556828","35020,215092944236","42403,158033792446"
48014,25,0,1,"10521,71984521028","20397,369173609404","29550,410014564688","38144,48652935476","46186,08669676548"
6264,42,"0,8817711018242247","0,11822889817577531","267,1199638690998","296,76206030736853","300,0101820453595","300,3707521832945","300,41064150562397"
66411,53,0,1,"2593,2242990654204","5027,215527135597","7283,1098360786855","9401,239607071053","11383,203892785337"
6595,44,0,1,"3811,448598130841","7388,860878832596","10704,51128533666","13817,679224267958","16730,714938553672"
9295,40,1,0,-0,-0,-0,-0,-0
45348,25,0,1,"5141,6730934214365","9967,629417948576","14440,466987022508","18640,154170198795","22569,86146302804"
55892,32,1,0,0,0,0,0,0
15178,49,1,0,0,0,0,0,0
28196,39,0,1,"3851,4018691588785","7466,314149860634","10816,720653925675","13962,522180643231","16906,09360921466"
79275,44,"0,4807583475070336","0,5192416524929664","1508,955063950354","2244,3569792216144","2598,2679455097555","2770,810951169396","2854,6430119937586"
59109,45,1,0,0,0,0,0,0
97663,51,0,1,"3673,8317757009345","7122,077389736023","10318,012349085617","13318,775707864243","16126,632850721386"
68010,60,"0,31039452728162953","0,6896054727183705","1877,0824674971705","3092,0452624908844","3868,584523903596","4371,387608693361","4695,833211730231"
60365,26,1,0,0,0,0,0,0
75321,48,"0,40092956329978824","0,5990704367002118","1502,9388988552112","2348,019513630555","2817,238706111854","3081,167924626287","3229,115761607242"
42818,34,"0,08587237806586856","0,9141276219341314","2203,9446099855845","4094,922426094985","5697,0349153259795","7072,1329261791025","8248,339888828854"
54482,33,1,0,-0,-0,-0,-0,-0
82133,48,1,0,-0,-0,-0,-0,-0
161,45,0,1,"3504,9065420560746","6794,599524512216","9843,583264349614","12706,369523891599","15385,119523891599"
85901,31,1,0,-0,-0,-0,-0,-0
91784,56,1,0,-0,-0,-0,-0,-0
3566,33,1,0,0,0,0,0,0
5527,40,1,0,0,0,0,0,0
87123,47,0,1,"9151,149970794393","17740,38722408387","25701,143702742404","33175,74711400195","40169,84030596623"
25684,47,0,1,"10043,270845502337","19469,849621544006","28206,67873104604","36409,96102470062","44085,88945662026"
56913,43,0,1,"3565,88785046729","6912,817675028694","10014,850195353896","12927,445615201224","15652,802758058368"
24428,38,0,1,"3907,619868483499","7575,298166095205","10974,609759003613","14166,329804253495","17152,867846594454"
32834,32,1,0,0,0,0,0,0
3532,39,0,1,"2705,373831775701","5244,628217740614","7598,083502293459","9807,81632672094","11875,49489814951"
88567,43,1,0,-0,-0,-0,-0,-0
84645,34,1,0,0,0,0,0,0
47537,40,"0,2916446756465847","0,7083553243534153","1917,127290737277","3191,748199971468","4028,567987492266","4585,134304269382","4954,036586509909"
38012,47,1,0,-0,-0,-0,-0,-0
87674,40,0,1,"2908,7616822429904","5638,915191014921","8169,30136987671","10545,160148502664","12768,285148502664"
93040,54,1,0,0,0,0,0,0
98692,50,1,0,-0,-0,-0,-0,-0
27880,36,1,0,0,0,0,0,0
20002,57,0,1,"3355,841121495327","6505,621823249714","9424,930766339145","12165,96130069029","14730,782729261718"
88883,25,0,1,"3771,0280373831774","7310,501721593704","10590,989526471752","13671,142198227479","16553,285055370336"
98685,52,"0,27781608076185726","0,7221839192381427","1854,909158302692","3112,239470037715","3953,8224414430115","4524,483935369636","4910,112896839145"
97466,40,1,0,-0,-0,-0,-0,-0
35863,58,0,1,"10256,121312792056","19882,48079058811","28804,472501716158","37181,6097572028","45020,21676055102"
60681,52,0,1,"9949,812901577103","19288,672379373158","27944,200675867058","36071,14709165904","43675,64695215011"
39819,51,1,0,0,0,0,0,0
95552,69,1,0,-0,-0,-0,-0,-0
26052,40,"0,2798423433387356","0,7201576566612644","1856,6606486764392","3111,647112451552","3949,3043859629634","4515,710277556862","4897,389575334227"
63898,39,0,1,"10201,009418808411","19775,641066286484","28649,689910290548","36981,81210733253","44778,29787742182"
63193,58,0,1,"2553,738317757009","4950,668142318414","7172,212857765568","9258,090720360988","11209,876434646701"
48919,29,1,0,0,0,0,0,0
17490,42,0,1,"4248,513936550818","8236,154210330971","11932,015927493065","15402,176165744497","18649,25467439405"
46958,39,1,0,-0,-0,-0,-0,-0
69277,25,1,0,0,0,0,0,0
48180,34,0,1,"9900,251898364486","19192,593592443434","27805,007845492215","35891,47313652275","43458,09423027275"
11607,43,0,1,"9847,29574328271","19089,932976012977","27656,279679519073","35699,49070647518","43225,63816741268"
93356,49,0,1,"5817,219443633177","11277,241202130986","16337,749173421636","21089,218489976978","25535,23620761091"
72460,49,0,1,"9406,046473422897","18234,528689705792","26417,02440235823","34099,825720344874","41288,73266788952"
68021,37,1,0,0,0,0,0,0
10351,36,0,1,"5862,9626122590535","11365,918748326763","16466,219557365126","21255,05161470649","25736,03018264734"
18934,27,1,0,0,0,0,0,0
11090,42,1,0,-0,-0,-0,-0,-0
42331,38,1,0,0,0,0,0,0
92100,60,0,1,"4673,112131279206","9059,278780813198","13124,506407210556","16941,47585795006","20513,068701142023"
49436,53,0,1,"9321,195969626167","18070,03780076652","26178,72047353075","33792,216418187236","40916,2733378301"
64449,48,0,1,"9702,55183995327","18809,33295289187","27249,764228298372","35174,74931894723","42590,271082340085"
12312,77,0,1,"9784,551146320093","18968,296520497726","27480,06052583309","35472,02214916325","42950,2148109936"
41592,58,0,1,"12874,710681950934","24958,868953606638","36158,82052245826","46674,80558328841","56514,7630330652"
93907,43,0,1,"4406,542056074766","8542,506968355468","12375,840301688802","15975,076942910177","19342,93408576732"
53392,49,1,0,-0,-0,-0,-0,-0
31952,40,0,1,"4397,897196261682","8525,748073454666","12351,561081584747","15943,73665410383","19304,986654103832"
17678,32,1,0,-0,-0,-0,-0,-0
74972,45,0,1,"9638,943852219627","18686,022731057346","27071,1202285167","34944,150703230436","42311,05779028401"
44809,43,0,1,"8094,644421728972","15692,249273702657","22733,931819434365","29345,587950159555","35532,209043909555"
3212,41,0,1,"3663,551401869159","7102,14789309723","10289,139763015928","13281,50617522967","16081,50617522967"
9800,76,0,1,"9554,299156688085","18521,930821298833","26833,394315328303","34637,28751964605","41939,5018751148"
79445,60,0,1,"6395,873909353096","12399,018719009073","17962,90903039754","23187,01978078518","28075,294840076476"
6583,39,0,1,"4200,467289719626","8143,01114936875","11797,076190019156","15227,992220553508","18438,34936341065"
77484,26,0,1,"4095,5607476635514","7939,639695031973","11502,444573080753","14847,673580714341","17977,852152142914"
59826,52,1,0,0,0,0,0,0
29440,53,0,1,"9784,551146320093","18968,296520497726","27480,06052583309","35472,02214916325","42950,2148109936"
4622,31,0,1,"9966,635331483645","19321,28428296391","27991,446725799276","36132,133599606525","43749,49060295474"
75523,28,0,1,"12123,027708820093","23501,658979379306","34047,70747404394","43949,722472851194","53215,179364592266"
1405,48,0,1,"6024,102840245327","11678,304628896643","16918,78433545152","21839,234746949613","26443,370489137113"
8027,44,1,0,0,0,0,0,0
80889,41,1,0,-0,-0,-0,-0,-0
82850,46,1,0,-0,-0,-0,-0,-0
86618,48,1,0,0,0,0,0,0
4810,27,1,0,0,0,0,0,0
62338,58,1,0,-0,-0,-0,-0,-0
26928,41,0,1,"6724,518563814252","13036,128093008332","18885,912534700405","24378,458231861663","29517,911705633986"
82662,37,0,1,"3634,46261682243","7045,7564764715535","10207,443468341471","13176,05033857048","15953,818195713337"
31636,51,1,0,0,0,0,0,0
89284,32,1,0,0,0,0,0,0
337,48,1,0,0,0,0,0,0
31081,31,"0,7013914992989765","0,2986085007010235","652,9591158237544","835,965854926264","886,6146350067563","900,8151786915433","904,7829844108993"
40072,49,"0,6746950270062309","0,32530497299376915","740,5233269685093","966,6273930583334","1034,798259650992","1055,6203023659084","1061,9583762204775"
95013,32,1,0,-0,-0,-0,-0,-0
36029,44,0,1,"2533,644859813084","4911,715035251681","7115,780075902087","9185,24572475705","11121,674296185622"
60142,57,0,1,"4406,542056074766","8542,506968355468","12375,840301688802","15975,076942910177","19342,93408576732"
36063,36,1,0,0,0,0,0,0
93757,46,1,0,0,0,0,0,0
99409,58,1,0,0,0,0,0,0
98183,35,1,0,0,0,0,0,0
